ID,assignee,organization_x,assignee_id,name,assignee_id1,location_id1,organization_y,assignee_id2,location_id2
148492,25aafd97-f7f1-43ee-9d11-06781b6f924c,Kaazing,4e375afe-3575-4bc6-bfca-cb0645c38506,Nten Corporation,25aafd97-f7f1-43ee-9d11-06781b6f924c,13f05eea-16c8-11ed-9b5f-1234bde3cd05,Kaazing Corporation,4e375afe-3575-4bc6-bfca-cb0645c38506,fbba9d95-cb8f-11eb-9615-121df0c29c1e
148555,25c207e3-4a82-4be2-b4d6-1035df991976,Sino Business Machines,e950730e-56c7-465b-bccf-1e7fb3ae1f79,"Sino Business Machines, Inc.",25c207e3-4a82-4be2-b4d6-1035df991976,1893009c-16c8-11ed-9b5f-1234bde3cd05,"Sino Business Machines, Inc.",e950730e-56c7-465b-bccf-1e7fb3ae1f79,ec16f9be-cb90-11eb-9615-121df0c29c1e
148670,25ea5202-59b3-4537-ac76-0d2af765099a,Rain Bird Consumer Products Manufacturing,0e29ef82-2429-4dc5-9ed5-bcdc5f36dd60,Rain Bird Consumer Products Mfg. Corp.,25ea5202-59b3-4537-ac76-0d2af765099a,c1ef5612-16c7-11ed-9b5f-1234bde3cd05,Rain Bird Consumer Products Mfg. Corp.,0e29ef82-2429-4dc5-9ed5-bcdc5f36dd60,ae0ce37f-cb8e-11eb-9615-121df0c29c1e
148818,261a4829-3a97-4f81-8339-be2a63f344ea,Blasch Precision Ceramics,0470e3e6-e152-496d-8190-2f1df0033263,"Blasch Precision Ceramics, Inc.",261a4829-3a97-4f81-8339-be2a63f344ea,62d68a7b-16c8-11ed-9b5f-1234bde3cd05,"Blasch Precision Ceramics, Inc.",0470e3e6-e152-496d-8190-2f1df0033263,e549d3f7-cb8f-11eb-9615-121df0c29c1e
148890,2635a47e-5900-4f03-8994-39116100bb10,Pharmanutrients,bf768434-55f2-4410-8e89-df9ae7fbeaa8,"Pharmanutrients Usa, Inc.",2635a47e-5900-4f03-8994-39116100bb10,e79f08e1-16c7-11ed-9b5f-1234bde3cd05,Pharmanutrients,bf768434-55f2-4410-8e89-df9ae7fbeaa8,b9eb3052-cb8e-11eb-9615-121df0c29c1e
148899,263aeb12-6ccf-4c76-b37c-5c3e7352e016,Fibergrate Composite Structures,189c19bd-71e9-4daa-8196-37a47e281ab8,Fibergrate Composite Structures Incorporated,263aeb12-6ccf-4c76-b37c-5c3e7352e016,d206fe66-16c7-11ed-9b5f-1234bde3cd05,"Fibergrate Composite Structures, Inc.",189c19bd-71e9-4daa-8196-37a47e281ab8,fd0bd731-cb90-11eb-9615-121df0c29c1e
148987,265dc346-5109-4353-84fc-d3fac90ff031,Coral Networks,4474162e-eef7-4899-857e-faebfb4bf4ca,"Skai, Inc.",265dc346-5109-4353-84fc-d3fac90ff031,04c6ea49-16c8-11ed-9b5f-1234bde3cd05,"Coral Networks, Inc.",4474162e-eef7-4899-857e-faebfb4bf4ca,3cb0f433-cb8e-11eb-9615-121df0c29c1e
149360,269d1090-c8e2-47ba-89a6-b1d3c959defc,Enzymatics,42f78dba-d5d1-4778-bfbd-5140cc0e8942,Enzymatics Incorporated,269d1090-c8e2-47ba-89a6-b1d3c959defc,ff356d86-16c7-11ed-9b5f-1234bde3cd05,"Enzymatics, Inc.",42f78dba-d5d1-4778-bfbd-5140cc0e8942,a3bda93d-cb8e-11eb-9615-121df0c29c1e
149421,26b436c4-e143-4a75-922e-c1ada878d7de,International Purity,c1e8d7d5-97af-472c-a237-ef6fcaf23535,Purity International Corporation,26b436c4-e143-4a75-922e-c1ada878d7de,d4082b6e-16c7-11ed-9b5f-1234bde3cd05,International Purity Corp.,c1e8d7d5-97af-472c-a237-ef6fcaf23535,c6f67053-09bb-11ec-893a-12de62d610b1
149501,26cce6df-797e-4a63-833b-6be75e61457b,Copper Range,46daa92a-379f-43d1-9fa2-a540f958d40f,The Gendzwill Company,26cce6df-797e-4a63-833b-6be75e61457b,92237ca2-16c8-11ed-9b5f-1234bde3cd05,"Copper Range, Inc.",46daa92a-379f-43d1-9fa2-a540f958d40f,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
149579,26e34e53-4003-4ffd-86ad-cd4a5d278ba6,American Gas Furnace,140ce8ba-ef82-48ec-84a4-670f9407df62,American Gas Furnace Company,26e34e53-4003-4ffd-86ad-cd4a5d278ba6,0e264f2b-16c8-11ed-9b5f-1234bde3cd05,American Gas Furnace Company,140ce8ba-ef82-48ec-84a4-670f9407df62,59be4277-cb8e-11eb-9615-121df0c29c1e
149732,270825f9-f652-45ec-a9f6-10004675ac93,Stonecrest Systems,dea8d560-1617-4005-8fbf-bc2d07c4e32c,"Stonecrest Systems, Incorporated",270825f9-f652-45ec-a9f6-10004675ac93,c7005429-16c7-11ed-9b5f-1234bde3cd05,"Stonecrest Systems, Inc.",dea8d560-1617-4005-8fbf-bc2d07c4e32c,43a6c284-09bc-11ec-893a-12de62d610b1
149793,271e38af-cae4-4ac5-bfbc-24444716ab1c,FD Richardson Enterprises,0d293d22-2e50-4ce3-a3f5-f1ab47d4c021,"F. D. Richardson Enterprises, Inc.",271e38af-cae4-4ac5-bfbc-24444716ab1c,dbb5cf34-16c7-11ed-9b5f-1234bde3cd05,"F.D. Richardson Enterprises, Inc.",0d293d22-2e50-4ce3-a3f5-f1ab47d4c021,45549aff-cb8e-11eb-9615-121df0c29c1e
149809,2724610d-51cd-4e44-a68f-ec979cf31ce0,NM Beale Company,b9f4bb2e-66a8-43b6-9976-ffa63bf00c6a,"N. M. Beale Company, Inc.",2724610d-51cd-4e44-a68f-ec979cf31ce0,08807cc6-16c8-11ed-9b5f-1234bde3cd05,"N.M. Beale Company, Inc.",b9f4bb2e-66a8-43b6-9976-ffa63bf00c6a,b00d6e7a-09bc-11ec-893a-12de62d610b1
150186,278a010a-6604-4c99-be54-a9ebdb41d9f9,Inomaly,3b9d902a-8eb8-4b12-92a7-fb6717073660,Inomaly Inc.,278a010a-6604-4c99-be54-a9ebdb41d9f9,c3fde859-16c7-11ed-9b5f-1234bde3cd05,"Inomaly, Inc.",3b9d902a-8eb8-4b12-92a7-fb6717073660,e33f2fc6-cb90-11eb-9615-121df0c29c1e
150228,2796cc81-4056-43c6-95b7-6ab038e7b883,Kistner Concrete Products,1092068b-bd3b-49e7-bf4a-3fb59ee44f00,"Kistner Concrete Products, Inc.",2796cc81-4056-43c6-95b7-6ab038e7b883,8f3a3ec0-16c8-11ed-9b5f-1234bde3cd05,"Kistner Concrete Products, Inc.",1092068b-bd3b-49e7-bf4a-3fb59ee44f00,67660829-cb8f-11eb-9615-121df0c29c1e
150345,27bfafb6-0c05-4ca9-8466-a637b0bd5a63,Hyaluron,aa68def4-c81e-404e-825d-b7adc3926bfe,"Curia Massachusetts, Inc.",27bfafb6-0c05-4ca9-8466-a637b0bd5a63,0a99a115-16c8-11ed-9b5f-1234bde3cd05,"Hyaluron, Inc.",aa68def4-c81e-404e-825d-b7adc3926bfe,9c4d2749-cb8e-11eb-9615-121df0c29c1e
150436,27dac6ef-61ea-4ffe-b70f-71776bbf9a29,Sunburst Recovery,8df3729e-ddc4-4a7c-b148-f36e316207cc,Sunburst Recovery Inc.,27dac6ef-61ea-4ffe-b70f-71776bbf9a29,d2cd152d-16c7-11ed-9b5f-1234bde3cd05,"Sunburst Recovery, Inc.",8df3729e-ddc4-4a7c-b148-f36e316207cc,3d3df088-cb8e-11eb-9615-121df0c29c1e
150460,27e37ee2-f41d-4e20-a52e-bb58cc7c61cb,Lustour,cd29be10-cd15-4593-b8a5-0c2fe08f6b95,Lustour Corporation,27e37ee2-f41d-4e20-a52e-bb58cc7c61cb,e4775b20-16c7-11ed-9b5f-1234bde3cd05,Lustour Corporation,cd29be10-cd15-4593-b8a5-0c2fe08f6b95,43353577-cb8e-11eb-9615-121df0c29c1e
150687,281ef093-d701-41da-97d7-611f5c9b912c,Phytogene,a9a3d775-d65e-41a8-99f2-3d03c1e1cc98,Phytogene Holdings Inc.,281ef093-d701-41da-97d7-611f5c9b912c,c2e2593f-16c7-11ed-9b5f-1234bde3cd05,"Phytogene, Inc.",a9a3d775-d65e-41a8-99f2-3d03c1e1cc98,fee87b41-cb8f-11eb-9615-121df0c29c1e
151278,28454176-6757-49d0-a21b-d69250084852,Louis Lefkowitz And Brother,4e296f77-39d5-4233-8d76-3f1cc3d71f1f,"Louis Lefkowitz & Brother, Incorporated",28454176-6757-49d0-a21b-d69250084852,0d0582ba-16c8-11ed-9b5f-1234bde3cd05,"Louis Lefkowitz & Brother, Inc.",4e296f77-39d5-4233-8d76-3f1cc3d71f1f,3cbd9338-cb8e-11eb-9615-121df0c29c1e
151629,28753d2c-6633-4e63-b92d-5532677120a5,Bellman Ventures,259f0f01-e942-4880-811b-b70bd4a6e358,Bellman Real Estate Ventures Llc,28753d2c-6633-4e63-b92d-5532677120a5,f541b093-16c7-11ed-9b5f-1234bde3cd05,Bellman Ventures,259f0f01-e942-4880-811b-b70bd4a6e358,f3bcabe5-cb8e-11eb-9615-121df0c29c1e
151690,288bfc69-eba1-42c2-bdef-005e93ba635f,Anchor Swan,98f99598-61bc-47af-a69f-bda69f56e60a,Elastimold Corporation,288bfc69-eba1-42c2-bdef-005e93ba635f,8bf5b0c0-16c8-11ed-9b5f-1234bde3cd05,Anchor Swan,98f99598-61bc-47af-a69f-bda69f56e60a,fe67264c-cb8f-11eb-9615-121df0c29c1e
153498,28efaf9b-f6e2-45e3-8a2f-556cfd185be0,Electrical Wiring Device Company,06c9ec18-abf9-490e-88f2-efcd6b69ccf5,"Electrical Wiring Device Company, Inc.",28efaf9b-f6e2-45e3-8a2f-556cfd185be0,04722a73-16c8-11ed-9b5f-1234bde3cd05,"Electrical Wiring Device Company, Inc.",06c9ec18-abf9-490e-88f2-efcd6b69ccf5,fed4e9fb-cb8e-11eb-9615-121df0c29c1e
153538,290157f6-10ff-446a-9210-f418109ff2bb,Syncom International,92feb17a-e208-4d2e-8762-5ecdf4ebdcdc,"Tex-Tech Industries, Inc.",290157f6-10ff-446a-9210-f418109ff2bb,0d136e19-16c8-11ed-9b5f-1234bde3cd05,"Syncom International, Inc.",92feb17a-e208-4d2e-8762-5ecdf4ebdcdc,4ed7712f-cb8e-11eb-9615-121df0c29c1e
153559,2908666b-89fc-40ff-9fae-7bb58a8efc38,Abar Ipsen Industries,0e7169a1-da5b-4abd-a1ca-0c514180b9ce,"Abar Ipsen Industries, Inc.",2908666b-89fc-40ff-9fae-7bb58a8efc38,fa34d36f-16c7-11ed-9b5f-1234bde3cd05,"Abar Ipsen Industries, Inc.",0e7169a1-da5b-4abd-a1ca-0c514180b9ce,410e1035-cb8e-11eb-9615-121df0c29c1e
153565,290aa4c7-dd4f-41f5-aa94-5286ebe9b806,Abtox,09c3bc90-d286-4da4-a62d-d4e19ee28035,"Abtox, Inc.",290aa4c7-dd4f-41f5-aa94-5286ebe9b806,c3f6bfd4-16c7-11ed-9b5f-1234bde3cd05,"Abtox, Inc.",09c3bc90-d286-4da4-a62d-d4e19ee28035,eabd7bc4-cb8e-11eb-9615-121df0c29c1e
153840,296c111a-0ee0-4bb8-8145-eff1d3213fd7,Transcyte,98cbae01-5e55-467e-a58d-ad1e01fcc69c,"Transcyte, Inc.",296c111a-0ee0-4bb8-8145-eff1d3213fd7,fdebb3b1-16c7-11ed-9b5f-1234bde3cd05,"Transcyte, Inc.",98cbae01-5e55-467e-a58d-ad1e01fcc69c,3fd4a07c-cb8e-11eb-9615-121df0c29c1e
153883,297d917a-c1df-4862-9264-36b7983d8214,LindsayBarnett,c1705310-4156-4cb8-a1e2-d323bebde6cc,Lindsay/Barnett Incorporated,297d917a-c1df-4862-9264-36b7983d8214,c59b8b6b-16c7-11ed-9b5f-1234bde3cd05,"Lindsay/Barnett, Inc.",c1705310-4156-4cb8-a1e2-d323bebde6cc,3ca2b3d0-cb8e-11eb-9615-121df0c29c1e
154041,29b08134-a364-47df-a05c-a2954f0bd9a4,PeckOMatic,34ee7470-d46f-4ab4-9790-cfbc902a7dfe,"Peck Sales And Service Company, Inc.",29b08134-a364-47df-a05c-a2954f0bd9a4,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"Peck-O-Matic, Inc.",34ee7470-d46f-4ab4-9790-cfbc902a7dfe,fbcbf3f6-cb8f-11eb-9615-121df0c29c1e
154094,29c2b464-9a01-4896-958b-74ac524a9007,Chappell International,9a0071cc-298b-4844-8252-52fe5d4bcad7,"Chappell Hill International Motocross Park, Inc.",29c2b464-9a01-4896-958b-74ac524a9007,ff6674bb-16c7-11ed-9b5f-1234bde3cd05,"Chappell International, Inc.",9a0071cc-298b-4844-8252-52fe5d4bcad7,8901120e-cb8e-11eb-9615-121df0c29c1e
154766,2a5b9cbe-ccda-4e7e-a1d6-d51dae032072,Andcare,6861523b-2085-4ec1-bb8c-4f54fe911508,Alderon Biosciences Inc.,2a5b9cbe-ccda-4e7e-a1d6-d51dae032072,03373085-16c8-11ed-9b5f-1234bde3cd05,"Andcare, Inc.",6861523b-2085-4ec1-bb8c-4f54fe911508,d44d9f7d-cb8f-11eb-9615-121df0c29c1e
154810,2a6c0a04-1121-4555-ac0c-30f983f1700c,Airostone,5de0e32f-1fb3-4bdc-bcd0-22c15a3cb630,Airostone Corporation,2a6c0a04-1121-4555-ac0c-30f983f1700c,c59b654d-16c7-11ed-9b5f-1234bde3cd05,Airostone Corp.,5de0e32f-1fb3-4bdc-bcd0-22c15a3cb630,b7b172d5-cb8e-11eb-9615-121df0c29c1e
154934,2a94f238-eb4d-44ee-a557-ee43db333fab,Wilkie Brothers,9671b8c7-4499-4834-bafc-774561f14111,Wilkie Brothers L.L.C.,2a94f238-eb4d-44ee-a557-ee43db333fab,f27a1602-16c7-11ed-9b5f-1234bde3cd05,Wilkie Brothers,9671b8c7-4499-4834-bafc-774561f14111,baab0f7b-cb8e-11eb-9615-121df0c29c1e
154954,2a99ff7d-ef3d-45f5-8dd8-ebe6d150b2d5,GA Fleet Associates,87339e7a-57da-44fa-8d5f-f8358260c0d8,"G. A. Fleet Associates, Inc.",2a99ff7d-ef3d-45f5-8dd8-ebe6d150b2d5,095032d4-16c8-11ed-9b5f-1234bde3cd05,"G.A. Fleet Associates, Inc.",87339e7a-57da-44fa-8d5f-f8358260c0d8,405ba5bc-cb8e-11eb-9615-121df0c29c1e
155002,2aa963b2-204d-4f5c-8612-49abb6e859e6,Kirkhof Manufacturing,0192d2a6-1f5c-4b00-9a5f-2c731f2f23e8,"Carrigan Plastics, Inc.",2aa963b2-204d-4f5c-8612-49abb6e859e6,e09fe1e7-16c7-11ed-9b5f-1234bde3cd05,Kirkhof Manufacturing Corporation,0192d2a6-1f5c-4b00-9a5f-2c731f2f23e8,fb8939e5-cb90-11eb-9615-121df0c29c1e
155076,2abbf3c8-02ea-4dc3-9e7d-b174846ab43b,Stash Sporting Goods,6a07bce5-6ad5-4637-a6d5-309718e27fc3,"Stash Sporting Goods, Inc.",2abbf3c8-02ea-4dc3-9e7d-b174846ab43b,02bfdd25-16c8-11ed-9b5f-1234bde3cd05,"Stash Sporting Goods, Inc.",6a07bce5-6ad5-4637-a6d5-309718e27fc3,5acc7e10-cb8f-11eb-9615-121df0c29c1e
155077,2abc1d6f-6330-4e53-a666-a55becbb454a,Lake Erie Screw,badf83e0-addd-46b7-977e-bf450fc909b7,Lake Erie Products Corporation,2abc1d6f-6330-4e53-a666-a55becbb454a,1ac6cccb-16c8-11ed-9b5f-1234bde3cd05,Lake Erie Screw Corp.,badf83e0-addd-46b7-977e-bf450fc909b7,ff50796b-cb8e-11eb-9615-121df0c29c1e
155098,2ac508bc-19ba-4509-a53b-f91beab36546,Aero Mayflower Transit Company,42df8d20-7e93-4f1d-9659-88758ae0e804,"Mayflower Transit, Inc.",2ac508bc-19ba-4509-a53b-f91beab36546,e90fd16e-16c7-11ed-9b5f-1234bde3cd05,"Aero Mayflower Transit Company, Inc.",42df8d20-7e93-4f1d-9659-88758ae0e804,d95232b1-cb8e-11eb-9615-121df0c29c1e
155100,2ac55f7e-4aac-453e-8279-5187f48c79fb,Armex,049e0d0a-2818-42be-b7c0-1b472e06d23a,Armex Incorporated,2ac55f7e-4aac-453e-8279-5187f48c79fb,096a055a-16c8-11ed-9b5f-1234bde3cd05,"Armex, Inc.",049e0d0a-2818-42be-b7c0-1b472e06d23a,cf7476cd-cb8f-11eb-9615-121df0c29c1e
155311,2b1165cf-2c19-4c9c-aae8-39c0df032aae,Topox,4f0b0fc4-0a63-4f5b-910b-1d7a11e22c84,"Topox Maryland, Inc.",2b1165cf-2c19-4c9c-aae8-39c0df032aae,d1be55cf-16c7-11ed-9b5f-1234bde3cd05,"Topox, Inc.",4f0b0fc4-0a63-4f5b-910b-1d7a11e22c84,f54d6149-cb8e-11eb-9615-121df0c29c1e
155397,2b2ca74d-77f9-460e-9298-df2aacef5df0,Ball Horticultural,0a4898f5-9a0e-41d9-bc58-29728a55a281,Ball Horticultural Company,2b2ca74d-77f9-460e-9298-df2aacef5df0,e7d6302f-16c7-11ed-9b5f-1234bde3cd05,Ball Horticultural Company,0a4898f5-9a0e-41d9-bc58-29728a55a281,3deae281-cb8e-11eb-9615-121df0c29c1e
155513,2b5a6bb7-3044-451d-8758-6c4f319df531,Skyscan Technologies,5c47fb7d-a7a9-44d1-b0cd-200ada64e6f7,Skyscan Technologies Incorporated,2b5a6bb7-3044-451d-8758-6c4f319df531,ef03dde8-16c7-11ed-9b5f-1234bde3cd05,"Skyscan Technologies, Inc.",5c47fb7d-a7a9-44d1-b0cd-200ada64e6f7,d1b4d389-cb8e-11eb-9615-121df0c29c1e
155756,2b7de1fb-4b87-487d-aeef-797f0ef09b16,Midland Bioproducts,225dad06-140a-42ff-9609-9db6929a15e8,Midland Bioproducts Corporation,2b7de1fb-4b87-487d-aeef-797f0ef09b16,cc6f084e-16c7-11ed-9b5f-1234bde3cd05,Midland Bioproducts Corp.,225dad06-140a-42ff-9609-9db6929a15e8,3d4bdf2f-cb8e-11eb-9615-121df0c29c1e
155781,2b863f88-ca09-4156-a6ff-c6a1bb38026e,Source Digital,0b2a40c4-7553-4a5d-af12-476fccd7943a,Digital Source Incorporated,2b863f88-ca09-4156-a6ff-c6a1bb38026e,fe0cc3ea-16c7-11ed-9b5f-1234bde3cd05,"Source Digital, Inc.",0b2a40c4-7553-4a5d-af12-476fccd7943a,3d10ece0-cb8e-11eb-9615-121df0c29c1e
155797,2b8e8173-834c-49fe-b07f-7a5c3774df6c,Flair Communications Agency,99877a8b-4b0b-4895-bf84-b43cb22fdb7a,"Flair Communications Agency, Inc.",2b8e8173-834c-49fe-b07f-7a5c3774df6c,e1c05366-16c7-11ed-9b5f-1234bde3cd05,"Flair Communications Agency, Inc.",99877a8b-4b0b-4895-bf84-b43cb22fdb7a,ee4d846b-cb8e-11eb-9615-121df0c29c1e
155880,2b9c503a-5007-41cd-ae03-d2801771c2b0,Bioxy,5e605684-a5cb-4035-b93b-840b8bb1fbbb,Bioxy Incorporated,2b9c503a-5007-41cd-ae03-d2801771c2b0,04726932-16c8-11ed-9b5f-1234bde3cd05,"Bioxy, Inc.",5e605684-a5cb-4035-b93b-840b8bb1fbbb,97766e3d-cbae-11eb-9615-121df0c29c1e
155892,2b9e4e73-5a06-4c56-b8b2-5ab3e2525f7c,Rickel Manufacturing,ed75dc29-5523-42bd-9454-7179a2a60ceb,"Big A Equipment Co., Inc.",2b9e4e73-5a06-4c56-b8b2-5ab3e2525f7c,19cfd58e-16c8-11ed-9b5f-1234bde3cd05,Rickel Manufacturing Corporation,ed75dc29-5523-42bd-9454-7179a2a60ceb,f7480abd-09bc-11ec-893a-12de62d610b1
155925,2baf69e3-7490-422e-86ff-89120067e620,Brilliant Points,f7fbf1c5-813e-4223-9f91-35a712ba71c9,"Brilliant Points, Inc.",2baf69e3-7490-422e-86ff-89120067e620,c5831645-16c7-11ed-9b5f-1234bde3cd05,"Brilliant Points, Inc.",f7fbf1c5-813e-4223-9f91-35a712ba71c9,ffc9f8bd-cb8e-11eb-9615-121df0c29c1e
155953,2bb998e7-accb-441a-a66a-9522c92f156f,Next Planet,016f9e3c-5005-485a-b7d9-ebf2fce156a5,Next New Planet Incorporated,2bb998e7-accb-441a-a66a-9522c92f156f,78e61a1e-2f91-11ed-aea8-1234bde3cd05,"Next Planet, Inc.",016f9e3c-5005-485a-b7d9-ebf2fce156a5,e7d4105c-cb90-11eb-9615-121df0c29c1e
156001,2bcf40aa-cb62-4a52-a155-49ccf5fba588,Lindsay Concrete Products Company,794372a1-fc83-45d2-9875-b0527c90138a,"Lindsay Precast, Llc",2bcf40aa-cb62-4a52-a155-49ccf5fba588,f7ceb508-16c7-11ed-9b5f-1234bde3cd05,"Lindsay Concrete Products Co., Inc.",794372a1-fc83-45d2-9875-b0527c90138a,65d87789-cb90-11eb-9615-121df0c29c1e
156058,2be3960a-0b5c-451f-b3f8-b8fb08c5ee78,Jiffy Manufacturing Company,77021434-f1a2-43a2-9f15-9907dbd94f9d,Jiffy Manufacturing Company Incorporated,2be3960a-0b5c-451f-b3f8-b8fb08c5ee78,05d97d09-16c8-11ed-9b5f-1234bde3cd05,"Jiffy Manufacturing Company, Inc.",77021434-f1a2-43a2-9f15-9907dbd94f9d,4ac9cf50-cb8e-11eb-9615-121df0c29c1e
156066,2be4db3e-1211-49e7-ba8a-b58077929535,Safetrac Control Systems,e5e597f2-193d-40d7-9025-727467fedc58,Sat Corporation,2be4db3e-1211-49e7-ba8a-b58077929535,dba0b825-16c7-11ed-9b5f-1234bde3cd05,"Safetrac Control Systems, Inc.",e5e597f2-193d-40d7-9025-727467fedc58,d7aaa1ec-cb90-11eb-9615-121df0c29c1e
156214,2c13fe7d-f5b7-4f5b-a8c9-27e437e86905,Sabre Properties,a15b3b07-243b-4dc7-a374-2cd9b29fd199,Properties By Le Sabre Inc.,2c13fe7d-f5b7-4f5b-a8c9-27e437e86905,439af3dd-16c8-11ed-9b5f-1234bde3cd05,"Sabre Properties, Inc.",a15b3b07-243b-4dc7-a374-2cd9b29fd199,feae20c0-cb8f-11eb-9615-121df0c29c1e
156414,2c5d9edf-9f30-4bfd-ab52-8e0970e5b4b6,Oskar Air Products,7aaeff9d-e8bf-44d7-a704-67f5aa492f15,Absolent Inc,2c5d9edf-9f30-4bfd-ab52-8e0970e5b4b6,fb520f6c-16c7-11ed-9b5f-1234bde3cd05,"Oskar Air Products, Inc.",7aaeff9d-e8bf-44d7-a704-67f5aa492f15,3f6bbc36-cb8e-11eb-9615-121df0c29c1e
156451,2c68d75e-61f2-409a-bd76-7f07a2586689,Spotnails,804778d0-4f97-4ff6-aaf9-da9062bd804f,"S & S Merger Company, Inc.",2c68d75e-61f2-409a-bd76-7f07a2586689,e7bb6291-16c7-11ed-9b5f-1234bde3cd05,"Spotnails, Inc.",804778d0-4f97-4ff6-aaf9-da9062bd804f,f049980c-cb8e-11eb-9615-121df0c29c1e
156455,2c69f483-afd6-47ac-93e1-178951419507,Sensorcon,8cd45401-1285-4410-8d6f-9b6b79d23e47,"Sensorcon, Inc.",2c69f483-afd6-47ac-93e1-178951419507,ff7c1c19-16c7-11ed-9b5f-1234bde3cd05,"Sensorcon, Inc.",8cd45401-1285-4410-8d6f-9b6b79d23e47,b156d940-cb90-11eb-9615-121df0c29c1e
156572,2c909777-7f60-4c96-a4b2-348ae8045dc7,Chaos Prime,f0996e2d-46db-4236-956d-2f892da01589,Adapdix Corporation,2c909777-7f60-4c96-a4b2-348ae8045dc7,c402c9a6-16c7-11ed-9b5f-1234bde3cd05,Chaos Prime Inc.,f0996e2d-46db-4236-956d-2f892da01589,ff1b0420-cb90-11eb-9615-121df0c29c1e
156734,2cc497b9-0af2-49dc-8516-9187ec1c92f5,Continental Sprayers International,b7220967-a5c7-47da-a290-ef24b7fc3bce,"Newcastle Industries, Inc.",2cc497b9-0af2-49dc-8516-9187ec1c92f5,d1c0f052-16c7-11ed-9b5f-1234bde3cd05,"Continental Sprayers International, Inc.",b7220967-a5c7-47da-a290-ef24b7fc3bce,3c9ed239-cb8e-11eb-9615-121df0c29c1e
156765,2cced86d-4fb0-4219-8bf4-04ba2870f911,Data Design,df200ccc-604c-414b-8e91-4ca641c590ac,Data Design Corp.,2cced86d-4fb0-4219-8bf4-04ba2870f911,c6927b67-16c7-11ed-9b5f-1234bde3cd05,Data Design Corporation,df200ccc-604c-414b-8e91-4ca641c590ac,fc9138fc-cb8f-11eb-9615-121df0c29c1e
156867,2cf3c657-bc9f-41eb-9950-b9eb5680bef2,Paper Calmenson And,1441d6ed-4e38-4b72-a95c-f5eed17ac84f,"Paper, Calmenson & Co.",2cf3c657-bc9f-41eb-9950-b9eb5680bef2,cb5e57a6-16c7-11ed-9b5f-1234bde3cd05,"Paper, Calmenson & Co.",1441d6ed-4e38-4b72-a95c-f5eed17ac84f,fcc06f51-09bd-11ec-893a-12de62d610b1
156909,2d0026cd-d773-4e20-8cee-79abfcc1276c,Lingospot,09b39270-9b98-4132-a5a8-890de20a00ac,"Lingospot, Inc.",2d0026cd-d773-4e20-8cee-79abfcc1276c,15c69712-16c8-11ed-9b5f-1234bde3cd05,"Lingospot, Inc.",09b39270-9b98-4132-a5a8-890de20a00ac,fac6a96e-cb8f-11eb-9615-121df0c29c1e
157493,2d5c3a33-da2f-4f04-8302-688a712659f7,Montgomery Elevator,c658d9ca-6d87-41f8-bbf2-b53f882eca86,Montgomery Elevator & Service Company,2d5c3a33-da2f-4f04-8302-688a712659f7,d07ba89e-16c7-11ed-9b5f-1234bde3cd05,Montgomery Elevator Company,c658d9ca-6d87-41f8-bbf2-b53f882eca86,ffb274f1-cb8f-11eb-9615-121df0c29c1e
157524,2d678e1e-2763-474b-af9a-78202496771d,Scanroad,2efd533d-2e29-49b4-8c6a-2c93c642289c,"Akzo Nobel Asphalt Applications, Inc.",2d678e1e-2763-474b-af9a-78202496771d,d4383149-16c7-11ed-9b5f-1234bde3cd05,"Scanroad, Inc.",2efd533d-2e29-49b4-8c6a-2c93c642289c,86a0c9f6-cb90-11eb-9615-121df0c29c1e
158672,2d93cbd5-3e66-4b32-b520-557ff9730687,Equator Technologies,aad3ae4a-9a66-409f-b35a-68cf32314ccf,"Equator Technologies, Inc.",2d93cbd5-3e66-4b32-b520-557ff9730687,5836da24-16c8-11ed-9b5f-1234bde3cd05,"Equator Technologies, Inc.",aad3ae4a-9a66-409f-b35a-68cf32314ccf,fea686f6-09bd-11ec-893a-12de62d610b1
158688,2d958d76-0705-4dc0-a63c-ec726020da4e,Certified Measurements,b04f6020-49dd-4e65-9462-fa221eed1c24,"Certified Inspections And Measurements, Inc.",2d958d76-0705-4dc0-a63c-ec726020da4e,f4433cdb-16c7-11ed-9b5f-1234bde3cd05,"Certified Measurements, Inc.",b04f6020-49dd-4e65-9462-fa221eed1c24,7cfafa16-cb8e-11eb-9615-121df0c29c1e
158740,2da7a171-a534-4930-872c-f9fdf6852b52,Commonwealth Edison,06c73438-41e5-4dcc-b9db-a31a41c8643c,Commonwealth Edison Company,2da7a171-a534-4930-872c-f9fdf6852b52,,Commonwealth Edison Company,06c73438-41e5-4dcc-b9db-a31a41c8643c,ee4d846b-cb8e-11eb-9615-121df0c29c1e
158880,2dd7b03c-2f25-4002-9be0-bbf0463c8d58,Veridian Information Solutions,4b92a8b7-1241-41ac-9c9d-db4d518b6a78,"Veridian Information Solutions, Inc.",2dd7b03c-2f25-4002-9be0-bbf0463c8d58,fb52205e-16c7-11ed-9b5f-1234bde3cd05,"Veridian Information Solutions, Inc.",4b92a8b7-1241-41ac-9c9d-db4d518b6a78,e7d4105c-cb90-11eb-9615-121df0c29c1e
